date,region,product,visitor_type,origin,annual_spend,monthly_spend
2024-01-31,Auckland,Other passenger transport,New Zealand,Otago,27.67379004,4.2106900199999995
2024-01-31,Auckland,Other passenger transport,New Zealand,Southland,7.3607998,1.08301481
2024-01-31,Auckland,Other passenger transport,New Zealand,Taranaki,12.423451879999998,2.8472128099999994
2024-01-31,Auckland,Other passenger transport,New Zealand,Tasman,5.6614919200000005,0.35914947
2024-01-31,Auckland,Other passenger transport,New Zealand,Waikato,111.18569917999997,21.102552999999993
2024-01-31,Auckland,Other passenger transport,New Zealand,Wellington,209.89928733999994,24.01282432
2024-01-31,Auckland,Other passenger transport,New Zealand,West Coast,2.77389246,0.18205393
2024-01-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,Auckland,10.394993119999999,0.8118894400000001
2024-01-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,Bay of Plenty,3.5309800200000003,0.19377569
2024-01-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,Canterbury,3.170738020000001,0.19069247000000003
2024-01-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,Gisborne,0.42159432999999996,0.02512646
2024-01-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,Hawke's Bay,1.1108611,0.06345785999999999
2024-01-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,Manawatu-Wanganui,1.30252129,0.07990251
2024-01-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,Marlborough,0.23566016,0.01050283
2024-01-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,Nelson,0.27394921,0.012302420000000001
2024-01-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,Northland,4.688200040000001,0.25306653
2024-01-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,Otago,1.3230908100000003,0.08582050000000001
2024-01-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,Southland,0.21561274999999996,0.014214639999999999
2024-01-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,Taranaki,0.9139014200000001,0.06433421
2024-01-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,Tasman,0.25854903,0.013859439999999999
2024-01-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,Waikato,10.4665602,0.5606135999999999
2024-01-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,Wellington,4.80268325,0.28795508000000003
2024-01-31,Auckland,"Retail sales - alcohol, food, and beverages",New Zealand,West Coast,0.06509065,0.00323169
2024-01-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,Auckland,4.9682064399999994,0.37250373000000003
2024-01-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,Bay of Plenty,1.36277859,0.09591044
2024-01-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,Canterbury,0.90346081,0.07360236
2024-01-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,Gisborne,0.14961943,0.00948275
2024-01-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,Hawke's Bay,0.38049272,0.03093084
2024-01-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,Manawatu-Wanganui,0.47615336,0.04020014000000001
2024-01-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,Marlborough,0.05022385000000001,0.0035365499999999994
2024-01-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,Nelson,0.046847049999999994,0.0034633500000000005
2024-01-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,Northland,2.2148878099999996,0.13120899999999996
2024-01-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,Otago,0.29272556,0.028539050000000003
2024-01-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,Southland,0.06236654,0.00323954
2024-01-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,Taranaki,0.31511673,0.025211039999999997
2024-01-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,Tasman,0.05128116,0.0041905
2024-01-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,Waikato,3.54420423,0.23540235
2024-01-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,Wellington,0.7783323700000001,0.07350898
2024-01-31,Auckland,Retail sales - fuel and other automotive products,New Zealand,West Coast,0.016450140000000002,0.00126424
2024-01-31,Auckland,Retail sales - other,New Zealand,Auckland,62.13965392,4.6154467299999995
2024-01-31,Auckland,Retail sales - other,New Zealand,Bay of Plenty,34.064546130000004,2.15631983
2024-01-31,Auckland,Retail sales - other,New Zealand,Canterbury,34.79377574,2.1745551
2024-01-31,Auckland,Retail sales - other,New Zealand,Gisborne,4.131632380000001,0.25097164
2024-01-31,Auckland,Retail sales - other,New Zealand,Hawke's Bay,13.649535199999999,0.8163759899999999
2024-01-31,Auckland,Retail sales - other,New Zealand,Manawatu-Wanganui,14.67681261,0.9916265099999998
2024-01-31,Auckland,Retail sales - other,New Zealand,Marlborough,2.5489695299999995,0.12536626000000003
2024-01-31,Auckland,Retail sales - other,New Zealand,Nelson,2.72739788,0.15085935
2024-01-31,Auckland,Retail sales - other,New Zealand,Northland,47.09872461,3.0152396800000005
2024-01-31,Auckland,Retail sales - other,New Zealand,Otago,14.754267589999998,0.95042212
2024-01-31,Auckland,Retail sales - other,New Zealand,Southland,3.4999775400000006,0.2075241
2024-01-31,Auckland,Retail sales - other,New Zealand,Taranaki,9.715266939999998,0.64603895
2024-01-31,Auckland,Retail sales - other,New Zealand,Tasman,3.4463048400000003,0.16955059999999997
2024-01-31,Auckland,Retail sales - other,New Zealand,Waikato,87.07421017000001,5.40834553
2024-01-31,Auckland,Retail sales - other,New Zealand,Wellington,36.82559286,2.4854022599999994
2024-01-31,Auckland,Retail sales - other,New Zealand,West Coast,0.8661324900000003,0.05917254
2024-01-31,Bay of Plenty,Accommodation,International,Africa and Middle East,0.56567332,0.0688697
2024-01-31,Bay of Plenty,Accommodation,International,Australia,10.781301309999998,1.1965391900000002
2024-01-31,Bay of Plenty,Accommodation,International,Canada,1.6072150700000003,0.20942765
2024-01-31,Bay of Plenty,Accommodation,International,China,0.5919863599999999,0.073297
2024-01-31,Bay of Plenty,Accommodation,International,Germany,2.06805966,0.30261271
2024-01-31,Bay of Plenty,Accommodation,International,Japan,0.3633573599999999,0.04259921999999999
2024-01-31,Bay of Plenty,Accommodation,International,Korea,1.1159545,0.055693179999999995
2024-01-31,Bay of Plenty,Accommodation,International,Rest of Americas,0.7939967799999998,0.093847
2024-01-31,Bay of Plenty,Accommodation,International,Rest of Asia ,3.48685558,0.33508267
2024-01-31,Bay of Plenty,Accommodation,International,Rest of Europe,5.279868240000001,0.7691318899999999
2024-01-31,Bay of Plenty,Accommodation,International,Rest of Oceania,0.08465044999999999,0.011822790000000001
2024-01-31,Bay of Plenty,Accommodation,International,United Kingdom,17.236040860000003,2.59756609
2024-01-31,Bay of Plenty,Accommodation,International,United States of America,13.65072426,1.67484042
2024-01-31,Bay of Plenty,Cultural and recreational services,International,Africa and Middle East,0.5022454099999999,0.07368917
2024-01-31,Bay of Plenty,Cultural and recreational services,International,Australia,7.346140069999998,1.0047259499999999
2024-01-31,Bay of Plenty,Cultural and recreational services,International,Canada,1.23911879,0.18420088999999998
2024-01-31,Bay of Plenty,Cultural and recreational services,International,China,1.1602709299999998,0.05223657
2024-01-31,Bay of Plenty,Cultural and recreational services,International,Germany,1.35936683,0.17811913000000001
2024-01-31,Bay of Plenty,Cultural and recreational services,International,Japan,0.41551764999999996,0.049903369999999996
2024-01-31,Bay of Plenty,Cultural and recreational services,International,Korea,1.3191785699999998,0.09073728
2024-01-31,Bay of Plenty,Cultural and recreational services,International,Rest of Americas,0.8460595299999998,0.13712325
2024-01-31,Bay of Plenty,Cultural and recreational services,International,Rest of Asia ,2.3773592400000005,0.25439179
2024-01-31,Bay of Plenty,Cultural and recreational services,International,Rest of Europe,3.920302949999999,0.5629303099999998
2024-01-31,Bay of Plenty,Cultural and recreational services,International,Rest of Oceania,0.04039544,0.00817462
2024-01-31,Bay of Plenty,Cultural and recreational services,International,United Kingdom,3.3598807300000004,0.5321168100000001
2024-01-31,Bay of Plenty,Cultural and recreational services,International,United States of America,12.04250309,1.6365241900000003
2024-01-31,Bay of Plenty,Food and beverage serving services,International,Africa and Middle East,1.25443959,0.1272811
2024-01-31,Bay of Plenty,Food and beverage serving services,International,Australia,13.24340807,1.2768420699999998
2024-01-31,Bay of Plenty,Food and beverage serving services,International,Canada,1.9371957100000001,0.22124256
2024-01-31,Bay of Plenty,Food and beverage serving services,International,China,0.70428233,0.061982770000000006
2024-01-31,Bay of Plenty,Food and beverage serving services,International,Germany,1.7631380499999998,0.20672677000000003
2024-01-31,Bay of Plenty,Food and beverage serving services,International,Japan,0.75033592,0.04521165
2024-01-31,Bay of Plenty,Food and beverage serving services,International,Korea,0.7895558,0.09260727000000002
2024-01-31,Bay of Plenty,Food and beverage serving services,International,Rest of Americas,1.60850312,0.18137052999999997
2024-01-31,Bay of Plenty,Food and beverage serving services,International,Rest of Asia ,3.30079491,0.3361946
2024-01-31,Bay of Plenty,Food and beverage serving services,International,Rest of Europe,5.979075139999999,0.7659505299999999
2024-01-31,Bay of Plenty,Food and beverage serving services,International,Rest of Oceania,0.05936693000000001,0.01016322
2024-01-31,Bay of Plenty,Food and beverage serving services,International,United Kingdom,6.70506589,0.81551537
2024-01-31,Bay of Plenty,Food and beverage serving services,International,United States of America,17.73591657,2.2990334499999996
2024-01-31,Bay of Plenty,Other passenger transport,International,Africa and Middle East,1.6480786899999997,0.34013235999999997
2024-01-31,Bay of Plenty,Other passenger transport,International,Australia,16.4118214,2.74025619
2024-01-31,Bay of Plenty,Other passenger transport,International,Canada,2.873205,0.6524986700000001
2024-01-31,Bay of Plenty,Other passenger transport,International,China,0.9941696,0.13341725
2024-01-31,Bay of Plenty,Other passenger transport,International,Germany,2.9654262100000004,0.38509364
2024-01-31,Bay of Plenty,Other passenger transport,International,Japan,0.7411973499999999,0.06539158
2024-01-31,Bay of Plenty,Other passenger transport,International,Korea,1.2939450299999997,0.51125611
2024-01-31,Bay of Plenty,Other passenger transport,International,Rest of Americas,2.2198593,0.36616214999999996
2024-01-31,Bay of Plenty,Other passenger transport,International,Rest of Asia ,14.04404439,2.67904518
2024-01-31,Bay of Plenty,Other passenger transport,International,Rest of Europe,8.588393029999999,1.6760606999999998
2024-01-31,Bay of Plenty,Other passenger transport,International,Rest of Oceania,0.16951269999999996,0.00784996
2024-01-31,Bay of Plenty,Other passenger transport,International,United Kingdom,7.154259760000001,1.0860845899999998
2024-01-31,Bay of Plenty,Other passenger transport,International,United States of America,27.44867387,3.6730760300000003
2024-01-31,Bay of Plenty,"Retail sales - alcohol, food, and beverages",International,Africa and Middle East,0.41923208000000006,0.04057031
2024-01-31,Bay of Plenty,"Retail sales - alcohol, food, and beverages",International,Australia,1.8482786299999998,0.17417248
2024-01-31,Bay of Plenty,"Retail sales - alcohol, food, and beverages",International,Canada,0.2687478,0.04011588000000001
2024-01-31,Bay of Plenty,"Retail sales - alcohol, food, and beverages",International,China,0.16390374,0.01082707
2024-01-31,Bay of Plenty,"Retail sales - alcohol, food, and beverages",International,Germany,0.37010828999999995,0.04791767
2024-01-31,Bay of Plenty,"Retail sales - alcohol, food, and beverages",International,Japan,0.11758078,0.00756475
2024-01-31,Bay of Plenty,"Retail sales - alcohol, food, and beverages",International,Korea,0.18462696,0.02036759
2024-01-31,Bay of Plenty,"Retail sales - alcohol, food, and beverages",International,Rest of Americas,0.35399390000000003,0.033270720000000004
2024-01-31,Bay of Plenty,"Retail sales - alcohol, food, and beverages",International,Rest of Asia ,0.5748249400000001,0.053484630000000005
2024-01-31,Bay of Plenty,"Retail sales - alcohol, food, and beverages",International,Rest of Europe,1.0334776,0.13339037999999998
2024-01-31,Bay of Plenty,"Retail sales - alcohol, food, and beverages",International,Rest of Oceania,0.012824579999999999,0.00151592
2024-01-31,Bay of Plenty,"Retail sales - alcohol, food, and beverages",International,United Kingdom,0.9375035300000001,0.12837415000000002
2024-01-31,Bay of Plenty,"Retail sales - alcohol, food, and beverages",International,United States of America,2.37398632,0.29539908000000004
2024-01-31,Bay of Plenty,Retail sales - fuel and other automotive products,International,Africa and Middle East,0.06492603000000001,0.00408847
2024-01-31,Bay of Plenty,Retail sales - fuel and other automotive products,International,Australia,0.6275217799999999,0.04294077
2024-01-31,Bay of Plenty,Retail sales - fuel and other automotive products,International,Canada,0.08027921,0.00669135
2024-01-31,Bay of Plenty,Retail sales - fuel and other automotive products,International,China,0.023789949999999997,0.0012655
2024-01-31,Bay of Plenty,Retail sales - fuel and other automotive products,International,Germany,0.14628457,0.01380311
2024-01-31,Bay of Plenty,Retail sales - fuel and other automotive products,International,Japan,0.01710817,0.0012559700000000001
2024-01-31,Bay of Plenty,Retail sales - fuel and other automotive products,International,Korea,0.034318470000000004,0.00232746
2024-01-31,Bay of Plenty,Retail sales - fuel and other automotive products,International,Rest of Americas,0.05322119,0.00395653
2024-01-31,Bay of Plenty,Retail sales - fuel and other automotive products,International,Rest of Asia ,0.12488789000000002,0.00815775
2024-01-31,Bay of Plenty,Retail sales - fuel and other automotive products,International,Rest of Europe,0.32414804999999997,0.02971468
2024-01-31,Bay of Plenty,Retail sales - fuel and other automotive products,International,Rest of Oceania,0.0027106799999999996,0.00036807
2024-01-31,Bay of Plenty,Retail sales - fuel and other automotive products,International,United Kingdom,0.25627152,0.0235243
2024-01-31,Bay of Plenty,Retail sales - fuel and other automotive products,International,United States of America,0.5784717,0.049602450000000006
2024-01-31,Bay of Plenty,Retail sales - other,International,Africa and Middle East,4.597648939999999,0.28129167
2024-01-31,Bay of Plenty,Retail sales - other,International,Australia,14.202951369999997,1.2484061599999998
2024-01-31,Bay of Plenty,Retail sales - other,International,Canada,1.6956601399999995,0.15314657
2024-01-31,Bay of Plenty,Retail sales - other,International,China,0.82977732,0.042905080000000005
2024-01-31,Bay of Plenty,Retail sales - other,International,Germany,1.7703793799999998,0.12727955999999996
2024-01-31,Bay of Plenty,Retail sales - other,International,Japan,0.70321477,0.03516429
2024-01-31,Bay of Plenty,Retail sales - other,International,Korea,0.75518281,0.06710006
